Generated by pymatgen.io.lammps.data.LammpsData

380  atoms

  2  atom types

0.000000 8.428300  xlo xhi
0.000000 14.598200  ylo yhi
0.000000 49.476269  zlo zhi

Masses

1  26.981539
2  15.999400

Atoms

48   1 0.0000 7.138155  9.732138 14.036714
49   1 0.0000 1.519285  0.000000 14.527915
50   1 0.0000 1.519285  4.866062 14.527915
51   1 0.0000 1.519285  9.732124 14.527915
52   1 0.0000 5.733444  2.433038 14.527915
53   1 0.0000 5.733444  7.299100 14.527915
54   1 0.0000 5.733444 12.165162 14.527915
55   1 0.0000 0.114574  2.433038  3.128335
56   1 0.0000 0.114574  2.433038 16.218370
57   1 0.0000 0.114574  7.299100  3.128335
58   1 0.0000 0.114574  7.299100 16.218370
59   1 0.0000 0.114574 12.165162  3.128335
60   1 0.0000 0.114574 12.165162 16.218370
61   1 0.0000 4.328724  0.000000  3.128335
62   1 0.0000 4.328724  0.000000 16.218370
63   1 0.0000 4.328724  4.866062  3.128335
64   1 0.0000 4.328724  4.866062 16.218370
65   1 0.0000 4.328724  9.732124  3.128335
66   1 0.0000 4.328724  9.732124 16.218370
67   1 0.0000 2.924005  2.433038  3.619535
68   1 0.0000 2.924005  2.433038 16.709521
69   1 0.0000 2.924005  7.299100  3.619535
70   1 0.0000 2.924005  7.299100 16.709521
71   1 0.0000 2.924005 12.165162  3.619535
72   1 0.0000 2.924005 12.165162 16.709521
73   1 0.0000 7.138155  0.000000  3.619535
74   1 0.0000 7.138155  0.000000 16.709521
75   1 0.0000 7.138155  4.866062  3.619535
76   1 0.0000 7.138155  4.866062 16.709521
77   1 0.0000 7.138155  9.732138  3.619535
78   1 0.0000 7.138155  9.732138 16.709521
79   1 0.0000 1.519294  0.000000  5.310041
80   1 0.0000 1.519294  4.866062  5.310041
81   1 0.0000 1.519294  9.732124  5.310041
82   1 0.0000 5.733444  2.433038  5.310041
83   1 0.0000 5.733444  7.299100  5.310041
84   1 0.0000 5.733444 12.165162  5.310041
85   1 0.0000 0.114574  2.433038 18.510606
86   1 0.0000 0.114574  7.299100 18.510606
87   1 0.0000 0.114574 12.165162 18.510606
88   1 0.0000 4.328724  0.000000 18.510606
89   1 0.0000 4.328724  4.866062 18.510606
90   1 0.0000 4.328724  9.732124 18.510606
91   1 0.0000 2.924005  2.433038 19.001806
92   1 0.0000 2.924005  7.299100 19.001806
93   1 0.0000 2.924005 12.165162 19.001806
94   1 0.0000 7.138155  0.000000 19.001806
95   1 0.0000 7.138155  4.866062 19.001806
96   1 0.0000 7.138155  9.732138 19.001806
97   1 0.0000 7.023597  0.095268 40.098537
98   1 0.0000 1.404719  0.095268 40.098537
99   1 0.0000 7.023597  0.127019 33.116990
100  1 0.0000 1.404719  0.127019 33.116990
101  1 0.0000 4.214158  1.738456 35.451775
102  1 0.0000 7.023597  3.349893 37.786511
103  1 0.0000 1.404719  3.349893 37.786511
104  1 0.0000 4.214158  4.961330 40.121296
105  1 0.0000 7.023597  0.158785 26.135394
106  1 0.0000 1.404719  0.158785 26.135394
107  1 0.0000 4.214158  1.770207 28.470228
108  1 0.0000 7.023597  3.381644 30.804964
109  1 0.0000 1.404719  3.381644 30.804964
110  1 0.0000 4.214158  4.993081 33.139749
111  1 0.0000 7.023597  6.604518 35.474534
112  1 0.0000 1.404719  6.604518 35.474534
